"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업종구분명","자본금의규모","사업자등록번호",
"457","후원방문판매업체","08_26_05_P","6260000","20206260000301000021","20200302","","03","폐업","4","폐업","20210801","","","","","","","부산광역시 사하구 신평동  ***번지 *호 ***호","부산광역시 사하구 하신번영로***번길 *, ***호 (신평동)","","인셀덤 서부산점","20210805000000","U","2021-08-07 02:40:00.0","","378611.565204043","179345.3648237","후원방문판매업","0","",
"458","후원방문판매업체","08_26_05_P","6260000","20206260000301000022","20200302","","03","폐업","4","폐업","20210201","","","","","","","부산광역시 강서구 명지동  ****번지 *호 삼정그린코아더베스트 ***동 ****호","부산광역시 강서구 명지국제*로 **, ***동 ****호 (명지동, 삼정그린코아 더베스트)","","아쿠아 코스메틱","20210202000000","U","2021-02-04 02:40:00.0","","","","후원방문판매업","0","",
"459","후원방문판매업체","08_26_05_P","6260000","20206260000301000002","20200302","","03","폐업","4","폐업","20210713","","","","","","47756","부산광역시 동래구 명륜동  ***번지 *호 명륜*차아이파크 ***동 ****호","부산광역시 동래구 시실로 **, ***동 ****호 (명륜동, 명륜*차아이파크)","","인셀덤 원","20210713000000","U","2021-07-15 02:40:00.0","","390294","192577","후원방문판매업","0","",
"460","후원방문판매업체","08_26_05_P","6260000","20206260000301000026","20200302","","03","폐업","4","폐업","20220302","","","","","","48432","부산광역시 남구 대연동  ****번지 *호 대연힐스테이트푸르지오 ***동 ****호","부산광역시 남구 수영로 ***, ***동 ****호 (대연동, 대연힐스테이트푸르지오)","","현인셀덤","20220303000000","U","2022-03-05 02:40:00.0","","391728.56899900000","185102.22915100000","후원방문판매업","0","",
"461","후원방문판매업체","08_26_05_P","6260000","20206260000301000027","20200302","","03","폐업","4","폐업","20220602","","","","","","46080","부산광역시 기장군 기장읍 청강리 ***번지 *호 우신네오빌아파트 ***동 ****호","부산광역시 기장군 기장읍 청강로 **, ***동 ****호(우신네오빌아파트)","","쁘띠인셀덤","20220607000000","U","2022-06-09 02:40:00.0","","402395.20712600000","195926.96351900000","후원방문판매업","0","",
"462","후원방문판매업체","08_26_05_P","6260000","20206260000301000030","20200302","","03","폐업","4","폐업","20210801","","","","","","","부산광역시 동래구 안락동  ***번지 **호 신춘빌라 *동 ***호","부산광역시 동래구 충렬대로***번길 **-*, *동 ***호 (안락동, 신춘빌라)","","인셀덤(동래)","20210805000000","U","2021-08-07 02:40:00.0","","391810.130931488","190616.80927202","후원방문판매업","0","",
"463","후원방문판매업체","08_26_05_P","6260000","20206260000301000032","20200302","","03","폐업","4","폐업","20201118","","","","","","","부산광역시 동래구 낙민동  ***번지 *호 동래꿈에그린아파트 ***동 ****호","부산광역시 동래구 온천천로***번길 **, ***동 ****호 (낙민동, 동래꿈에그린 아파트)","","인셀덤","20201118000000","U","2020-11-20 02:40:00.0","","","","후원방문판매업","0","",
"464","후원방문판매업체","08_26_05_P","6260000","20206260000301000034","20200302","","03","폐업","4","폐업","20210901","","","","","","","부산광역시 금정구 구서동  ***번지 *호 협성엠파이어 지하동 비***호","부산광역시 금정구 중앙대로 ****, 지하층 비***호 (구서동, 협성엠파이어)","","인셀덤 금정대리점","20210903000000","U","2021-09-05 02:40:00.0","","390317.421536584","197137.929885567","후원방문판매업","0","",
"465","후원방문판매업체","08_26_05_P","6260000","20206260000301000037","20200302","","03","폐업","4","폐업","20210901","","","","","","","부산광역시 해운대구 우동  ****번지 *호 썬프라자 ***호","부산광역시 해운대구 마린시티*로 *, ***호 (우동, 썬프라자)","","인셀덤 마린시티점","20210903000000","U","2021-09-05 02:40:00.0","","395615.201853958","186406.750870936","후원방문판매업","0","",
"466","후원방문판매업체","08_26_05_P","6260000","20206260000301000038","20200302","","03","폐업","4","폐업","20210801","","","","","","","부산광역시 해운대구 우동  ****번지 *호 썬프라자 ***호","부산광역시 해운대구 마린시티*로 *, ***호 (우동, 썬프라자)","","인셀텀해운대센터","20210805000000","U","2021-08-07 02:40:00.0","","395615.201853958","186406.750870936","후원방문판매업","0","",
"467","후원방문판매업체","08_26_05_P","6260000","20206260000301000046","20200319","","03","폐업","4","폐업","20210105","","","","","","48298","부산광역시 수영구 광안동  ***번지 **호 휴먼빌딩","부산광역시 수영구 수영로 ***, 휴먼빌딩 *층 (광안동)","","셀루스 (광안점)","20210105000000","U","2021-01-07 02:40:00.0","","392475.600000176","186196.707110217","후원방문판매업","0","",
"468","후원방문판매업체","08_26_05_P","6260000","20206260000301000051","20200319","","03","폐업","4","폐업","20201008","","","","","","46726","부산광역시 강서구 명지동  ****번지 *호 LH오션타운 ***동 ****호","부산광역시 강서구 명지국제*로 ***, ***동 ****호 (명지동, LH오션타운)","","인셀덤","20201012000000","U","2020-10-14 02:40:00.0","","","","후원방문판매업","0","",
"469","후원방문판매업체","08_26_05_P","6260000","20206260000301000052","20200319","","03","폐업","4","폐업","20210702","","","","","","48279","부산광역시 수영구 민락동  ***번지 *호 롯데캐슬자이언트 ***동 ****호","부산광역시 수영구 광안해변로 ***, ***동 ****호 (민락동, 롯데캐슬자이언트)","","보떼 인셀덤","20210705000000","U","2021-07-07 02:40:00.0","","394311.3976228","186365.128737154","후원방문판매업","0","",
"470","후원방문판매업체","08_26_05_P","6260000","20226260000301000013","20220118","","03","폐업","4","폐업","20220412","","","","","","48741","부산광역시 동구 범일동  ***번지 ***호 동일타워 ****호","부산광역시 동구 조방로 **, 동일타워 ****호(범일동)","","인셀덤N","20220412000000","U","2022-04-14 02:40:00.0","","387991.858940226","184124.742260293","후원방문판매업","0","",
"471","후원방문판매업체","08_26_05_P","6260000","20216260000301000163","20211216","","03","폐업","4","폐업","20220218","","","","","","46622","부산광역시 북구 구포동  ****번지 **호 우양빌라 ***호","부산광역시 북구 시랑로***번길 **-*, ***호(구포동, 우양빌라)","","인셀덤 환희지점","20220221000000","U","2022-02-23 02:40:00.0","","382785.467839219","190587.934858642","후원방문판매업","0","",
"472","후원방문판매업체","08_26_05_P","6260000","20216260000301000167","20211216","","03","폐업","4","폐업","20220218","","","","","","49089","부산광역시 영도구 동삼동  ****번지 *호 주공아파트,동삼그린힐아파트 ***동 ****호","부산광역시 영도구 상리로 *, ***동 ****호(동삼동, 주공아파트, 동삼그린힐아파트)","","위드 인셀덤","20220221000000","U","2022-02-23 02:40:00.0","","388786.53538100000","178559.67212200000","후원방문판매업","0","",
"473","후원방문판매업체","08_26_05_P","6260000","20136260000301000025","20130724","","03","폐업","4","폐업","20180615","","","","0516340462","","601804","부산광역시 동구 범일동  ***번지","부산광역시 동구 범일로 *** (범일동)","","건강생활 중앙지점","20180615000000","I","2018-08-31 23:59:59.0","","387579.291668791","184263.875327669","후원방문판매업","0","",
"474","후원방문판매업체","08_26_05_P","6260000","20136260000301000046","20130730","","03","폐업","4","폐업","20140304","","","","","","614804","부산광역시 부산진구 가야동  ***번지 *호","부산광역시 부산진구 가야대로 *** (가야동)","","케이지씨판매부산개금지사","20140304000000","I","2018-08-31 23:59:59.0","","385394.16950225","185874.943099215","후원방문판매업","0","",
"475","후원방문판매업체","08_26_05_P","6260000","20136260000301000047","20130730","","03","폐업","4","폐업","20140306","","","","","","617837","부산광역시 사상구 주례동  ***번지 **호","부산광역시 사상구 가야대로 *** (주례동)","","케이지씨라이프앤진 주례지점","20140306000000","I","2018-08-31 23:59:59.0","","382353.871142329","185336.557698793","후원방문판매업","0","",
"476","후원방문판매업체","08_26_05_P","6260000","20136260000301000048","20130730","","03","폐업","4","폐업","20140306","","","","","","614849","부산광역시 부산진구 부전동  ***번지 *호","부산광역시 부산진구 새싹로**번길 *, ***호 (부전동)","","지우상사 이체부전지사","20140306000000","I","2018-08-31 23:59:59.0","","387309.827720408","186485.219278204","후원방문판매업","0","",
"477","후원방문판매업체","08_26_05_P","6260000","20136260000301000049","20130730","","03","폐업","4","폐업","20130730","","","","","","619905","부산광역시 기장군 기장읍 동부리 ***번지 **호 *층","부산광역시 기장군 기장읍 차성동로 **, *층","","케이지씨라이프엔진부산기장지사","20150305000000","I","2018-08-31 23:59:59.0","","401690.013042066","196273.813346023","후원방문판매업","0","",
"478","후원방문판매업체","08_26_05_P","6260000","20186260000301000017","20180904","","03","폐업","4","폐업","20210325","","","","","","47832","부산광역시 동래구 사직동  ***번지 *호","부산광역시 동래구 여고북로 ***, *층 (사직동)","","부산동래역 건강생활","20210329000000","U","2021-03-31 02:40:00.0","","389115.418693741","191224.331820187","후원방문판매업","0","",
"479","후원방문판매업체","08_26_05_P","6260000","20206260000301000054","20200319","","03","폐업","4","폐업","20211005","","","","","","49379","부산광역시 사하구 괴정동  ***번지 *호 신동양상가 ***호","부산광역시 사하구 낙동대로 ***, 신동양상가 *층 ***호 (괴정동)","","인셀덤 궁에스테틱","20211006000000","U","2021-10-08 02:40:00.0","","381137.094585611","179561.797585153","후원방문판매업","0","",
"480","후원방문판매업체","08_26_05_P","6260000","20206260000301000056","20200319","","03","폐업","4","폐업","20211005","","","","","","49492","부산광역시 사하구 다대동  ****번지 *호 부산다대푸르지오 ***동 ***호","부산광역시 사하구 윤공단로 ***, ***동 ***호 (다대동, 부산다대푸르지오)","","인셀덤(미풍)","20211006000000","U","2021-10-08 02:40:00.0","","380140.36751200000","175849.84304200000","후원방문판매업","0","",
"481","후원방문판매업체","08_26_05_P","6260000","20206260000301000057","20200319","","03","폐업","4","폐업","20211005","","","","","","47867","부산광역시 동래구 사직동  ****번지 *호 사직역삼정그린코아더베스트*차 ***동 ***호","부산광역시 동래구 사직로 **, ***동 ***호(사직동, 사직역 삼정 그린코아 더베스트 *차)","","더미송","20211006000000","U","2021-10-08 02:40:00.0","","387907.250886246","190548.580029428","후원방문판매업","0","",
"482","후원방문판매업체","08_26_05_P","6260000","20206260000301000059","20200319","","03","폐업","4","폐업","20200519","","","","","","48504","부산광역시 남구 대연동  ****번지 *호 흑석아파트 ***호","부산광역시 남구 유엔평화로**번길 **, ***호 (대연동, 흑석아파트)","","아는언니 화장대","20200519000000","U","2020-05-21 02:40:00.0","","390693.868194352","183596.958414698","후원방문판매업","0","",
"483","후원방문판매업체","08_26_05_P","6260000","20206260000301000060","20200319","","03","폐업","4","폐업","20211005","","","","","","49403","부산광역시 사하구 괴정동  ***번지 **호","부산광역시 사하구 장평로 *** (괴정동)","","인셀덤 사하대리점","20211006000000","U","2021-10-08 02:40:00.0","","380912.562995506","179318.405496659","후원방문판매업","0","",
