"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","법인구분명","구분명",
"1349","유료직업소개소","11_50_02_P","3310000","2007331006814500001","20071004","","03","폐업","40","폐업","20080211","","","","","","608021","부산광역시 남구 대연동 986번지 7호","부산광역시 남구 유엔평화로14번길 5 (대연동)","","새참빛간병회","20131230183558","I","2018-08-31 23:59:59.0","","390561.917871878","183615.622192933","개인","유료",
"1350","유료직업소개소","11_50_02_P","3310000","2007331006814500002","20071009","","03","폐업","40","폐업","20080904","","","","0516288583","","608020","부산광역시 남구 대연동 375번지 3호","부산광역시 남구 수영로266번길 10 (대연동)","","(주피앤케이","20131230183835","I","2018-08-31 23:59:59.0","","390931.59633976","183779.823652608","법인","유료",
"1351","유료직업소개소","11_50_02_P","3310000","2007331006814500004","20040805","","03","폐업","40","폐업","20091215","","","","0516101920","","608743","부산광역시 남구 대연동 55번지 1호 21세기센츄리시티오피스텔 1118호","부산광역시 남구 수영로 312, 1118호 (대연동,21세기센츄리시티오피스텔)","","(주)제이유써치","20091215161900","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","법인","유료",
"1352","유료직업소개소","11_50_02_P","3310000","2008331006814500001","20080307","","03","폐업","40","폐업","20080519","","","","","","000","부산광역시 남구 문현동 53번지 90호 9통 1반","부산광역시 남구 진남로216번길 3 (문현동)","","최선가사원","20080519111135","I","2018-08-31 23:59:59.0","","389133.221704111","184877.450978412","개인","유료",
"1353","유료직업소개소","11_50_02_P","3310000","2008331007914500001","20050811","","03","폐업","40","폐업","20100726","","","","0518042323","","","부산광역시 부산진구 당감동 109번지 1호 12통 7반 태화현대아파트 101 2303","부산광역시 부산진구 가야대로 635-20, 101동 2303호 (당감동,태화현대아파트)","","한마음직업소개소","20100726174254","I","2018-08-31 23:59:59.0","","386019.130252757","186104.217264023","개인","유료",
"1354","유료직업소개소","11_50_02_P","3310000","2008331007914500002","20081218","","03","폐업","40","폐업","20090703","","","","0516230698","","000","부산광역시 남구 대연동 986번지 7호 11통 2반 3층","부산광역시 남구 유엔평화로14번길 5 (대연동,3층)","","새참빛간병회","20131230161022","I","2018-08-31 23:59:59.0","","390561.917871878","183615.622192933","개인","유료",
"1355","유료직업소개소","11_50_02_P","3310000","2010331007914500003","20100628","","03","폐업","40","폐업","20101102","","","","051 610 0123","","608743","부산광역시 남구 대연동 55번지 1호 21세기센츄리시티건물 707호","부산광역시 남구 수영로 312, 707호 (대연동, 21세기센츄리시티건물)","608743","경성직업소개소","20131230171458","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","개인","유료",
"1356","유료직업소개소","11_50_02_P","3310000","2010331007914500004","20100628","","03","폐업","40","폐업","20200715","","","","051 631 3650","","","부산광역시 남구 대연2동 1237번지 3호 2층","부산광역시 남구 수영로 172, 2층 (대연동)","608816","태영개발","20200715111315","U","2020-07-17 02:40:00.0","","390000.104636505","183703.386788505","개인","유료",
"1357","유료직업소개소","11_50_02_P","3310000","2010331007914500005","20101123","","03","폐업","40","폐업","20110311","","","","","","608827","부산광역시 남구 문현2동 810번지 15호","부산광역시 남구 자성로 149 (문현동)","","119직업소개소","20110311134506","I","2018-08-31 23:59:59.0","","388295.664650908","183964.742464628","개인","유료",
"1358","유료직업소개소","11_50_02_P","3310000","2010331007914500006","20101222","","03","폐업","40","폐업","20111223","","","","051 623 3538","","608833","부산광역시 남구 용호1동 421번지 21호","부산광역시 남구 동명로112번길 40-2, 1층 (용호동)","608833","삼신인력센터","20111223211117","I","2018-08-31 23:59:59.0","","392145.819088071","181981.166644125","개인","유료",
"1359","유료직업소개소","11_50_02_P","3310000","2010331007914500007","20101230","","03","폐업","40","폐업","20220107","","","","051 633 0408","","","부산광역시 남구 문현2동 517번지 3호 진하빌딩 지하1층","부산광역시 남구 전포대로 108-1, 지하1층 (문현동, 진하빌딩)","608826","서도인력개발","20220107160334","U","2022-01-09 02:40:00.0","","388302.764889546","184987.804781904","개인","유료",
"1360","유료직업소개소","11_50_02_P","3310000","2011331007914500001","20110302","","03","폐업","40","폐업","20111005","","","","","","608809","부산광역시 남구 대연동 375번지 3호 3층","부산광역시 남구 수영로266번길 10 (대연동)","608809","고구려인력백화점","20131227180132","I","2018-08-31 23:59:59.0","","390931.59633976","183779.823652608","개인","유료",
"1361","유료직업소개소","11_50_02_P","3310000","2011331007914500004","20111212","","03","폐업","40","폐업","20120320","","","","051 984 6871","","608811","부산광역시 남구 대연1동 986번지 5호","부산광역시 남구 유엔평화로 16-1, 2층 (대연동)","608811","김유정가사원","20131231150433","I","2018-08-31 23:59:59.0","","390582.507574161","183602.602253384","개인","유료",
"1362","유료직업소개소","11_50_02_P","3310000","2011331007914500005","20111229","","03","폐업","40","폐업","20120425","","","","051 611 5482","","608838","부산광역시 남구 용호4동 541번지 53호","부산광역시 남구 용호로 222 (용호동)","608838","반석간병협회","20120425181422","I","2018-08-31 23:59:59.0","","392370.49360385","181302.278791548","개인","유료",
"1363","유료직업소개소","11_50_02_P","3310000","2012331007914500003","20121114","","03","폐업","40","폐업","20130628","","","","","","608743","부산광역시 남구 대연3동 55번지 1호 21세기센츄리시티건물 1505호","부산광역시 남구 수영로 312, 1505호 (대연동,21세기센츄리시티건물)","","도움간병지원센터","20131230195900","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","개인","유료",
"1364","유료직업소개소","11_50_02_P","3310000","2012331007914500004","20121127","","03","폐업","40","폐업","20130813","","","","","","608811","부산광역시 남구 대연1동 1729번지 4호","부산광역시 남구 수영로 246 (대연동)","","최강개발","20131231150618","I","2018-08-31 23:59:59.0","","390738.461701261","183764.819274613","개인","유료",
"1365","유료직업소개소","11_50_02_P","3310000","2012331007914500005","20121205","","03","폐업","40","폐업","20130426","","","","","","608810","부산광역시 남구 대연3동 607번지 16호  3층","부산광역시 남구 유엔로 238-1 (대연동,3층)","","나눔직업소개소","20130426181559","I","2018-08-31 23:59:59.0","","391555.503880372","183238.803802207","개인","유료",
"1366","유료직업소개소","11_50_02_P","3310000","2013331008814500001","20130121","","03","폐업","40","폐업","20130710","","","","","","608804","부산광역시 남구 대연3동 55번지 1호 21센츄리시티 오피스텔 1902호","부산광역시 남구 수영로 312 (대연동)","608804","다빈치 브레인 써치","20130710152417","I","2018-08-31 23:59:59.0","","391411.212179843","184052.409245407","개인","유료",
"1367","유료직업소개소","11_50_02_P","3310000","2013331008814500002","20110429","","03","폐업","40","폐업","20131112","","","","7241770","","619903","부산광역시 기장군 기장읍 대라리 418번지 32호 2층","부산광역시 기장군 기장읍 차성로288번길 7 (2층)","","아리랑인력개발","20131210112654","I","2018-08-31 23:59:59.0","","401463.682839583","196017.361112086","개인","유료",
"1368","유료직업소개소","11_50_02_P","3310000","2013331008814500004","20130730","","03","폐업","40","폐업","20210118","","","","051 638 1288","","","부산광역시 남구 대연동 1759번지 11호","부산광역시 남구 수영로 195-2 (대연동)","48445","대기인력","20210120104533","U","2021-01-22 02:40:00.0","","390243.992201957","183772.823206398","개인","유료",
"1369","유료직업소개소","11_50_02_P","3310000","2014331008814500001","20141111","","03","폐업","40","폐업","20161024","","","","070 86160444","","608816","대연동 1605번지 6호","부산광역시 남구 수영로 142, 2층 (대연동)","608816","우솔인력","20161025160815","I","2018-08-31 23:59:59.0","","389708.163511106","183683.047917664","개인","유료",
"1370","유료직업소개소","11_50_02_P","3310000","2014331008814500003","20141223","","03","폐업","40","폐업","20160919","","","","070 50296110","","","","부산광역시 남구 우암로52번길 24, 2층층 (감만동)","608801","KS웰딩전력공사","20160922105959","I","2018-08-31 23:59:59.0","","389808.050888736","181547.274646505","개인","유료",
"1371","유료직업소개소","11_50_02_P","3310000","2020331010014500003","20200331","","03","폐업","40","폐업","20210118","","","","","","","부산광역시 남구 용호동 148-1","부산광역시 남구 용호로90번길 20 (용호동)","48523","한마음간병회","20210120104315","U","2021-01-22 02:40:00.0","","392392.964911297","182607.047564532","개인","유료",
"1372","유료직업소개소","11_50_02_P","3310000","2020331010014500001","20200117","","03","폐업","40","폐업","20201026","","","","","","","부산광역시 남구 문현동 815번지 한일오피스텔","부산광역시 남구 자성로 152, 한일오피스텔 1406호 (문현동)","48475","베테랑잡","20201026141202","U","2020-10-28 02:40:00.0","","388310.086924943","183883.854898063","개인","유료",
"1373","유료직업소개소","11_50_02_P","3310000","2006331005011500002","20060428","","03","폐업","40","폐업","","","","","","","","울산광역시 북구 상안동 985호 12통 2반","울산광역시 북구 동산1길 16 (상안동)","","선기간병인소개소","20061123141904","I","2018-08-31 23:59:59.0","","411123.735937386","237601.463902802","개인","유료",
"1374","유료직업소개소","11_50_02_P","3310000","2006331005011500004","20060616","","03","폐업","40","폐업","20071115","","","","","","","부산광역시 남구 대연동 1745번지 11호 4통 1반","부산광역시 남구 수영로 219 (대연동)","","대흥개발","20131230182925","I","2018-08-31 23:59:59.0","","390476.359505027","183791.434946967","개인","유료",
"1375","유료직업소개소","11_50_02_P","3310000","2006331005011500005","20060706","","03","폐업","40","폐업","20090908","","","","","","","부산광역시 남구 용호동 467호 6통 7반 대광타워맨션 102 1702","부산광역시 남구 이기대공원로26번길 45-3, 102동 1702호 (용호동,대광타워맨션)","","용호가사원","20090908175026","I","2018-08-31 23:59:59.0","","392815.089141115","182381.055328335","개인","유료",
"1376","유료직업소개소","11_50_02_P","3310000","2006331005011500006","20060915","","03","폐업","40","폐업","20080929","","","","","","608770","부산광역시 남구 용호동 467번지 대광타워맨션 상가동 3호","부산광역시 남구 이기대공원로26번길 45-3, 상가동 3호 (용호동, 대광타워맨션)","608770","(주)현대실업","20131230185906","I","2018-08-31 23:59:59.0","","392815.089141115","182381.055328335","법인","유료",
"1377","유료직업소개소","11_50_02_P","3310000","2006331005011500007","20060919","","03","폐업","40","폐업","","","","","","","","부산광역시 남구 감만동 33번지 348호 11통 1반","부산광역시 남구 석포로43번길 8 (감만동)","","일찾사","20070323152328","I","2018-08-31 23:59:59.0","","390051.790193599","182480.79681732","개인","유료",
