"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업소구분명","소재지","지정일자","신청일자","항목값1",
"3109","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199670005","19960501","","01","영업/정상","11","영업","","","","","","","612061","부산광역시 해운대구 반여동 692-6번지","","","신동슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","392930.306030194","192238.093400279","지정","692-6","","19960501","관급봉투",
"3110","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199670006","19960501","","01","영업/정상","11","영업","","","","","","","612061","부산광역시 해운대구 반여동 1405-29번지","","","대우슈퍼(일잡)","20070707101830","I","2018-08-31 23:59:59.0","","392850.261462849","190751.688114423","지정","1405-29","","19960501","관급봉투",
"3111","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199670008","19960501","","01","영업/정상","11","영업","","","","","","","612061","부산광역시 해운대구 반여동 946-1번지","","","맛나슈퍼(연쇄점)","20070707101830","I","2018-08-31 23:59:59.0","","","","지정","946-1","","19960501","관급봉투",
"3112","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199670009","19960501","","01","영업/정상","11","영업","","","","","","","612061","부산광역시 해운대구 반여동 1117-4번지","","","미화당슈퍼(연쇄점)`","20070707101830","I","2018-08-31 23:59:59.0","","392826.253047772","192041.857423347","지정","1117-4","","19960501","관급봉투",
"3113","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199670010","19960501","","01","영업/정상","11","영업","","","","","","","612061","부산광역시 해운대구 반여동 931-3번지","","","새마을상회(미곡)","20070707101830","I","2018-08-31 23:59:59.0","","393357.069912105","191763.192916173","지정","931-3","","19960501","관급봉투",
"3114","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199690001","19960829","","01","영업/정상","11","영업","","","","","","","612063","부산광역시 해운대구 반여동 1593-19번지","","","글로리스토아(8통)","20070707101830","I","2018-08-31 23:59:59.0","","394157.049479532","191142.350041474","지정","1593-19","","19960829","관급봉투",
"3115","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701001","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 683-12번지","","","영화아파트","20070707101830","I","2018-08-31 23:59:59.0","","395317.52804621","194158.225898696","지정","683-12","","19970501","관급봉투",
"3116","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701002","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1819번지","","","구미상회","20070707101830","I","2018-08-31 23:59:59.0","","395797.719777716","193491.402997403","지정","250-1838","","19970501","관급봉투",
"3117","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701003","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1838번지","","","미화당세일슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","395830.15041952","193415.638228827","지정","250-1938","","19970501","관급봉투",
"3118","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701004","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1996번지","","","거창상회","20070707101830","I","2018-08-31 23:59:59.0","","395692.973118489","193407.171591052","지정","250-1996","","19970501","관급봉투",
"3119","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701005","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1331번지","","","경북상회","20070707101830","I","2018-08-31 23:59:59.0","","395731.915878365","193562.556995641","지정","250-1331","","19970501","관급봉투",
"3120","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701006","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-392번지","","","만물슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","395750.616460686","193737.316080393","지정","250-392","","19970501","관급봉투",
"3121","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701007","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-969번지","","","경남상회","20070707101830","I","2018-08-31 23:59:59.0","","395652.249294943","193630.505750884","지정","250-969","","19970501","관급봉투",
"3122","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701008","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-994번지","","","농협직매점","20070707101830","I","2018-08-31 23:59:59.0","","395679.482920304","193544.971841759","지정","250-994","","19970501","관급봉투",
"3123","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199701010","19970501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1045번지","","","미나상회","20070707101830","I","2018-08-31 23:59:59.0","","395644.114730675","193517.602617528","지정","250-1045","","19970501","관급봉투",
"3124","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199711001","19970501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 40-808번지","","","영천상회","20070707101830","I","2018-08-31 23:59:59.0","","396113.990298061","194562.873789865","지정","40-808","","19970501","관급봉투",
"3125","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199711002","19970501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 40-517번지","","","새마을금고","20070707101830","I","2018-08-31 23:59:59.0","","396221.344297808","194650.797836088","지정","40-808","","19970501","관급봉투",
"3126","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199711003","19970501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 40-808번지","","","농심가","20070707101830","I","2018-08-31 23:59:59.0","","396113.990298061","194562.873789865","지정","40-808","","19970501","관급봉투",
"3127","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199790002","19970709","","01","영업/정상","11","영업","","","","","","","612063","부산광역시 해운대구 반여동 1571-6번지","","","무지개상회","20070707101830","I","2018-08-31 23:59:59.0","","","","","","","","관급봉투",
"3128","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199790003","19970924","","01","영업/정상","11","영업","","","","","","","612063","부산광역시 해운대구 반여동 1608-3번지","","","농심가할인슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","394078.621127662","191042.244572562","지정","1608-3","","19970924","관급봉투",
"3129","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801001","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-562번지","","","남창상회","20070707101830","I","2018-08-31 23:59:59.0","","395594.218684881","193708.021962098","지정","250-562","","19980501","관급봉투",
"3130","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801003","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 717-5번지","","","새마을금고","20070707101830","I","2018-08-31 23:59:59.0","","395478.568343076","193881.599366522","지정","717-5","","19980501","관급봉투",
"3131","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801004","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 275-134번지","","","미미슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","395529.832102407","194324.018644573","지정","275-134","","19980501","관급봉투",
"3132","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801005","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 709-12번지","","","진주상회","20070707101830","I","2018-08-31 23:59:59.0","","395489.606909672","194024.643863827","지정","709-12","","19980501","관급봉투",
"3133","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801006","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 723-5번지","","","영신미니슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","395501.182891448","193847.923834095","지정","723-5","","19980501","관급봉투",
"3134","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801007","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 250-1819번지","","","한아름스토아","20070707101830","I","2018-08-31 23:59:59.0","","395797.719777716","193491.402997403","지정","250-1819","","19980501","관급봉투",
"3135","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801008","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 744-40번지","","","농축산물판매장","20070707101830","I","2018-08-31 23:59:59.0","","395469.934343528","193773.954166463","지정","744-40","","19980501","관급봉투",
"3136","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199801009","19980501","","01","영업/정상","11","영업","","","","","","","612081","부산광역시 해운대구 반송동 679-1번지","","","혜성병원매점","20070707101830","I","2018-08-31 23:59:59.0","","395398.597270437","194165.116028697","지정","679-12","","19980501","관급봉투",
"3137","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199811001","19980501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 40-709번지","","","신흥상회","20070707101830","I","2018-08-31 23:59:59.0","","396146.609681498","194595.325034547","지정","40-709","","19980501","관급봉투",
"3138","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199811002","19980501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 40-451번지","","","합동상회","20070707101830","I","2018-08-31 23:59:59.0","","396176.894462633","194708.105295057","지정","62-259","","19980501","관급봉투",
"3139","쓰레기종량제봉투판매업","09_30_13_P","3330000","333000014199811003","19980501","","01","영업/정상","11","영업","","","","","","","612082","부산광역시 해운대구 반송동 62-259번지","","","창영슈퍼","20070707101830","I","2018-08-31 23:59:59.0","","396261.731416989","194664.706760946","지정","62-259","","19980501","관급봉투",
