"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"2089","방문판매업","08_26_02_P","3300000","2007330006423200019","20070425","","03","폐업","03","폐업처리","20110201","","","","051 506 0302","","607-84","부산광역시 동래구 온천*동 ****-**","","","마임미남지사","20110207185311","I","2018-08-31 23:59:59.0","","","","","","","",
"2090","방문판매업","08_26_02_P","3300000","2007330006423200020","20070508","","03","폐업","03","폐업처리","20161222","","","","051 507 8849","","","","부산광역시 동래구 석사북로 **-* (사직동)","607814","㈜유로팬코리아","20161213114335","I","2018-08-31 23:59:59.0","","387751.845870209","191066.149477726","10000000","0","10000000","",
"2091","방문판매업","08_26_02_P","3300000","2013330007923200008","20130204","","03","폐업","03","폐업처리","20130820","","","","501-8456","","607782","부산광역시 동래구 온천*동 ****번지 *호 반도보라스카이뷰아파트 ***동 ****호","부산광역시 동래구 아시아드대로 ***, ***동 ****호 (온천동, 반도보라스카이뷰아파트)","607782","김의순 화장품","20130821092756","I","2018-08-31 23:59:59.0","","388310.527062149","191440.874252037","","","","",
"2092","방문판매업","08_26_02_P","3300000","2006330006423200040","20061024","","03","폐업","03","폐업처리","20080723","","","","051 505 9395","","607-84","부산광역시 동래구 온천*동 ****-**  *층","","","파비스부경","20080724135241","I","2018-08-31 23:59:59.0","","","","","","","",
"2093","방문판매업","08_26_02_P","3300000","2006330006423200041","20061024","","03","폐업","03","폐업처리","","","","","051 555 8199","","607-83","부산광역시 동래구 온천동 ***-**","","","HK바이오텍부산총판","20080222000000","I","2018-08-31 23:59:59.0","","","","","","","",
"2094","방문판매업","08_26_02_P","3300000","2006330006423200042","20061024","","03","폐업","03","폐업처리","20090513","","","","051 505 6508","","607-81","부산광역시 동래구 사직*동 **-**","","","㈜운암","20090514144350","I","2018-08-31 23:59:59.0","","","","10000000","0","10000000","",
"2095","방문판매업","08_26_02_P","3300000","2006330006423200044","20061107","","03","폐업","03","폐업처리","20140211","","","","1600-5535","","607060","부산광역시 동래구 온천동 ***번지 **호","부산광역시 동래구 중앙대로****번길 ** (온천동)","607831","세웅","20140211173515","I","2018-08-31 23:59:59.0","","389641.450669854","193106.869343549","10000000","0","10000000","",
"2096","방문판매업","08_26_02_P","3300000","2007330006423200039","20071011","","03","폐업","03","폐업처리","20100616","","","","0515155631","","607110","부산광역시 동래구 명장동 ***-*번지 창신아파트 지하 *호","","","동준식품","20100617181614","I","2018-08-31 23:59:59.0","","","","","","","",
"2097","방문판매업","08_26_02_P","3300000","2007330006423200040","20071011","","03","폐업","03","폐업처리","20080623","","","","0515073345","","607060","부산광역시 동래구 온천동 ****-**번지","","","케이지씨동래지사","20080623175522","I","2018-08-31 23:59:59.0","","","","","","","",
"2098","방문판매업","08_26_02_P","3300000","2007330006423200042","20071024","","03","폐업","03","폐업처리","20090421","","","","0515551602","","607060","부산광역시 동래구 온천동 ***-**번지 선호빌딩 *층","","","비에스뱃살방","20090422102153","I","2018-08-31 23:59:59.0","","","","","","","",
"2099","방문판매업","08_26_02_P","3300000","2007330006423200043","20071026","","03","폐업","03","폐업처리","20071214","","","","0515443166","","611080","부산광역시 연제구 연산동 ****번지 **호","부산광역시 연제구 신촌로 * (연산동)","","주식회사 이좋은상조","20071214152157","I","2018-08-31 23:59:59.0","","389196.054357731","188948.965331069","50000000","0","50000000","",
"2100","방문판매업","08_26_02_P","3300000","2007330006423200044","20071109","","03","폐업","03","폐업처리","20091230","","","","051-556-2191","","607060","부산광역시 동래구 온천동 ***번지 *호","부산광역시 동래구 우장춘로 *** (온천동)","","(주)한국몬테소리 부산지점","20091230163933","I","2018-08-31 23:59:59.0","","389017.530305658","193252.922465129","17700000000","17500000000","1200000000","",
"2101","방문판매업","08_26_02_P","3300000","2007330006423200045","20071114","","03","폐업","03","폐업처리","20090504","","","","051-553-2423","","607061","부산광역시 동래구 온천동 ****번지 *호 **통 *반 온천화신아파트 *동 ****호","부산광역시 동래구 쇠미로***번길 *, *동 ****호 (온천동,온천화신아파트)","","닥터블랑","20090507112958","I","2018-08-31 23:59:59.0","","387932.219683295","192136.083600247","","","","",
"2102","방문판매업","08_26_02_P","3300000","2008330006423200048","20081208","","03","폐업","03","폐업처리","20090513","","","","524-5439","","607060","부산광역시 동래구 온천동 ****번지 **호 *층","부산광역시 동래구 미남로 **-* (온천동,*층)","","월드라이프","20090514144511","I","2018-08-31 23:59:59.0","","388407.903820174","191168.30152473","","","","",
"2103","방문판매업","08_26_02_P","3300000","2009330006423200019","20090428","","03","폐업","03","폐업처리","20111107","","","","556-3036","","607824","부산광역시 동래구 수안동 ***번지 *층","부산광역시 동래구 명륜로**번길 ** (수안동,*층)","","아톰미","20111110105911","I","2018-08-31 23:59:59.0","","389715.975718127","191341.04834838","","","","",
"2104","방문판매업","08_26_02_P","3300000","2009330006423200020","20090504","","03","폐업","03","폐업처리","20111027","","","","557-0066","","607833","부산광역시 동래구 온천*동 ***번지 **호 *층","부산광역시 동래구 금강공원로 * (온천동,*층)","","아가월드 영재교육","20130228114010","I","2018-08-31 23:59:59.0","","389654.507116788","192977.520113147","","","","",
"2105","방문판매업","08_26_02_P","3300000","2009330006423200039","20091109","","03","폐업","03","폐업처리","20131202","","","","552-8715","","607060","부산광역시 동래구 온천동 ***번지 **호","부산광역시 동래구 금강공원로**번길 ** (온천동)","","김정문알로에","20131202163537","I","2018-08-31 23:59:59.0","","389609.286386037","193388.959701474","","","","",
"2106","방문판매업","08_26_02_P","3300000","2009330006423200040","20091113","","03","폐업","03","폐업처리","20100628","","","","524-3330","","607100","부산광역시 동래구 안락동 ***번지 **호","부산광역시 동래구 반송로 *** (안락동)","","나라유통","20100629140557","I","2018-08-31 23:59:59.0","","391057.593369293","191133.35133999","","","","",
"2107","방문판매업","08_26_02_P","3300000","2012330007923200026","20120720","","03","폐업","03","폐업처리","20120921","","","","","","607833","부산광역시 동래구 온천*동 ***번지 *호 온천파크오피스텔 ****호","부산광역시 동래구 금강로 ***, ****호 (온천동, 온천파크오피스텔)","607833","에이치앤와이(H&Y distribution company)","20120926110926","I","2018-08-31 23:59:59.0","","389232.177374563","192993.794473224","","","","",
"2108","방문판매업","08_26_02_P","3300000","2012330007923200027","20120723","","03","폐업","03","폐업처리","20121019","","","","552-0301","","607822","부산광역시 동래구 수안동 *번지 *호 백민빌딩 ***호","부산광역시 동래구 충렬대로 ***, ***호 (수안동, 백민빌딩)","607822","마임수안지사","20121023114640","I","2018-08-31 23:59:59.0","","389656.400844292","191141.258855822","","","","",
"2109","방문판매업","08_26_02_P","3300000","2012330007923200030","20120830","","03","폐업","03","폐업처리","20130110","","","","555-5347","","607831","부산광역시 동래구 온천*동 ***번지 *호 지하*층","부산광역시 동래구 금강공원로 **-*, 지하*층 (온천동)","607831","웰빙21","20130829092446","I","2018-08-31 23:59:59.0","","389628.686907194","193062.548596453","","","","",
"2110","방문판매업","08_26_02_P","3300000","2006330006423200018","20060412","","03","폐업","03","폐업처리","20070824","","","","0518187103","","614040","부산광역시 부산진구 전포동 ***-*번지 삼성빌딩","","","㈜푸른솔","20070824112903","I","2018-08-31 23:59:59.0","","","","100000000","0","100000000","",
"2111","방문판매업","08_26_02_P","3300000","2013330007923200004","20130111","","03","폐업","03","폐업처리","20160705","","","","","","607839","부산광역시 동래구 온천*동 ****번지 프라임빌 ***호","부산광역시 동래구 아시아드대로 ***-*, ***호 (온천동, 프라임빌)","607839","가립정보","20160704111735","I","2018-08-31 23:59:59.0","","388247.389176666","191652.718577375","","","","",
"2112","방문판매업","08_26_02_P","3300000","2012330007923200033","20121108","","03","폐업","03","폐업처리","20131024","","","","528-1363","","607827","부산광역시 동래구 안락*동 ***번지 *호 *층","부산광역시 동래구 반송로 ***-*, *층 (안락동)","607827","오휘보명지사","20131024161906","I","2018-08-31 23:59:59.0","","390952.492704857","190901.01325615","","","","",
"2113","방문판매업","08_26_02_P","3300000","2012330007923200034","20121114","","03","폐업","03","폐업처리","20131107","","","","502-2332","","607813","부산광역시 동래구 사직*동 ***번지 **호","부산광역시 동래구 여고북로 *** (사직동)","607813","마임동래동부지사","20131107150718","I","2018-08-31 23:59:59.0","","388904.556116592","191210.428754614","","","","",
"2114","방문판매업","08_26_02_P","3300000","2012330007923200035","20121115","","03","폐업","03","폐업처리","20131015","","","","911-1180","","607817","부산광역시 동래구 사직*동 **번지 **호 *층","부산광역시 동래구 사직로 **, *층 (사직동)","607817","미듬유통","20131015160551","I","2018-08-31 23:59:59.0","","","","","","","",
"2115","방문판매업","08_26_02_P","3300000","2012330007923200036","20121127","","03","폐업","03","폐업처리","20130531","","","","","","607842","부산광역시 동래구 온천*동 ****번지 **호 승만그린빌라 ***호","부산광역시 동래구 아시아드대로***번가길 *-* (온천동, 승만그린빌라)","607842","승연","20130531095811","I","2018-08-31 23:59:59.0","","388148.982847858","191241.24405144","","","","",
"2116","방문판매업","08_26_02_P","3300000","2013330007923200002","20130103","","03","폐업","03","폐업처리","20130130","","","","864-1864","","607829","부산광역시 동래구 안락*동 ***번지 *호 코끼리약국 *층","부산광역시 동래구 안연로***번길 **, *층 (안락동, 코끼리약국)","607829","오띠모","20130131141949","I","2018-08-31 23:59:59.0","","390876.819485414","190677.284878977","","","","",
"2117","방문판매업","08_26_02_P","3300000","2006330006423200045","20061108","","03","폐업","03","폐업처리","20080529","","","","051 501 6720","","607-81","부산광역시 동래구 사직*동  **-*","","","아름다운피부관리실","20080530112202","I","2018-08-31 23:59:59.0","","","","","","","",
"2118","방문판매업","08_26_02_P","3300000","2006330006423200050","20061227","","03","폐업","03","폐업처리","20111102","","","","1588-0631","","607012","부산광역시 동래구 명륜동 **번지 **호 예성빌딩 *층","부산광역시 동래구 명륜로 *** (명륜동,예성빌딩 *층)","","(주)엔터육삼","20111104161819","I","2018-08-31 23:59:59.0","","389729.640290441","192782.459190831","10000000","0","10000000","",
"2119","방문판매업","08_26_02_P","3300000","2007330006423200002","20070110","","03","폐업","03","폐업처리","20071206","","","","051 507 8420","","607-81","부산광역시 동래구 사직*동 ***-**  *층","","","나라정보통신","20071207093521","I","2018-08-31 23:59:59.0","","","","","","","",
"2120","방문판매업","08_26_02_P","3300000","2007330006423200007","20070130","","03","폐업","03","폐업처리","20160329","","","","051 531 6512","","607828","부산광역시 동래구 안락동 ***번지 *호","부산광역시 동래구 충렬대로 *** (안락동)","607827","화인통상","20160330102553","I","2018-08-31 23:59:59.0","","391404.053213387","190623.47022849","","","","",
