"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"925","석유판매업","09_28_08_P","3360000","1994336001301500015","19940708","","01","영업/정상","01","신규등록","","","","","051 972 9007","1531","","부산광역시 강서구 대저1동 254-7 (255-22,255-24,255-75)","부산광역시 강서구 공항로 1423 (대저1동)","","이왕주유소","20180221175629","I","2018-08-31 23:59:59.0","주유소","381267.451180486","193479.286532347","","",
"926","석유판매업","09_28_08_P","3360000","1994336001301500016","19940708","","01","영업/정상","01","신규등록","","","","","051 972 6081","836.38","","부산광역시 강서구 봉림동 205-4 외 2필지","부산광역시 강서구 가락대로 1361 (봉림동)","","금룡주유소","20190419115017","U","2019-04-21 02:40:00.0","주유소","373249.60275404","189140.539103081","","",
"927","석유판매업","09_28_08_P","3360000","1994336001301500017","19940708","","01","영업/정상","01","신규등록","","","","","051  9738291","897","","부산광역시 강서구 대저2동 1849-3","부산광역시 강서구 공항진입로 25 (대저2동)","","김해공항주유소","20210728111548","U","2021-07-30 02:40:00.0","주유소","378050.203087502","188616.50477314","","",
"928","석유판매업","09_28_08_P","3360000","2008336008201200001","20080730","","01","영업/정상","01","신규등록","","","","","02  26698551","","","부산광역시 강서구 대저2동 2350","부산광역시 강서구 공항진입로 108 (대저2동)","","아시아나에어포트(주)","20210309111914","U","2021-03-11 02:40:00.0","항공유판매소","377192.966387666","187698.349116734","","",
"929","석유판매업","09_28_08_P","3360000","2008336008201500001","20081127","","01","영업/정상","01","신규등록","","","","","051  2712452","1047.4","","부산광역시 강서구 명지동 1269-1","부산광역시 강서구 르노삼성대로 604 (명지동)","","대양석유(주) 한마음주유소","20180220181515","I","2018-08-31 23:59:59.0","주유소","375780.100918155","179758.742740089","","",
"930","석유판매업","09_28_08_P","3360000","2000336001301500001","20000720","","01","영업/정상","01","신규등록","","","","","051  2714405","","","부산광역시 강서구 명지동 3227-1","부산광역시 강서구 르노삼성대로 372 (명지동)","","광신석유(주) 명지주유소","20201217143708","U","2020-12-19 02:40:00.0","주유소","372977.704237802","178346.200816809","","",
"931","석유판매업","09_28_08_P","3360000","2000336001301500002","20000926","","01","영업/정상","01","신규등록","","","","","051 207 1397","1495","","부산광역시 강서구 명지동 1530-12","부산광역시 강서구 르노삼성대로 586 (명지동)","","극동유화(주) 고려주유소 명지","20200911095530","U","2020-09-13 02:40:00.0","주유소","375747.97210351","179566.415794674","","",
"932","석유판매업","09_28_08_P","3360000","1995336001301500004","19950915","","01","영업/정상","01","신규등록","","","","","051 973 8122","936.03","","부산광역시 강서구 대저1동 2713-5 외 1필지(2713-6)","부산광역시 강서구 공항로 1217 (대저1동)","","공항대로주유소","20210907162043","U","2021-09-09 02:40:00.0","주유소","380377.461974537","191739.847745253","","",
"933","석유판매업","09_28_08_P","3360000","1995336001301500005","19950915","","01","영업/정상","01","신규등록","","","","","051 972 6684","998","","부산광역시 강서구 대저2동 4404-6","부산광역시 강서구 공항로 469 (대저2동)","","세기상사(주) 공항주유소","20210506100248","U","2021-05-08 02:40:00.0","주유소","377844.593479214","185144.165820034","","",
"934","석유판매업","09_28_08_P","3360000","1995336001301500006","19950915","","01","영업/정상","01","신규등록","","","","","051  9735735","996","","부산광역시 강서구 대저2동 5189","부산광역시 강서구 공항로 381 (대저2동)","","맥도주유소","20210728142933","U","2021-07-30 02:40:00.0","주유소","377569.728340272","184313.273823738","","",
"935","석유판매업","09_28_08_P","3360000","1995336001301500008","19950915","","01","영업/정상","01","신규등록","","","","","051 941 5151","1498","","부산광역시 강서구 대저1동 2203-3","부산광역시 강서구 체육공원로 66 (대저1동)","","(주)시큐","20201231142654","U","2021-01-02 02:40:00.0","주유소","379740.514040506","191843.037182012","","",
"936","석유판매업","09_28_08_P","3360000","1998336001301500001","19980225","","01","영업/정상","01","신규등록","","","","","051 9725151","","","부산광역시 강서구 대저2동 528-19","부산광역시 강서구 입소정관길 5 (대저2동)","","금진상사","20220125122841","U","2022-01-27 02:40:00.0","용제판매소","375057.006091069","187883.783775537","","",
"937","석유판매업","09_28_08_P","3360000","1999336001301500001","19991005","","01","영업/정상","01","신규등록","","","","","051 971 3337","","","부산광역시 강서구 범방동 255-3","부산광역시 강서구 가락대로 963 (범방동)","","주식회사 범방주유소","20201217145434","U","2020-12-19 02:40:00.0","주유소","371637.037217858","185771.411915801","","",
"938","석유판매업","09_28_08_P","3360000","2002336001301500003","20020708","","01","영업/정상","01","신규등록","","","","","051  8321611","1163","","부산광역시 강서구 송정동 733-8","부산광역시 강서구 가락대로 389 (송정동)","","씨제이대한통운(주)직영성민주유소","20220428155237","U","2022-04-30 02:40:00.0","주유소","368089.914679047","181350.9549659","","",
"939","석유판매업","09_28_08_P","3360000","2002336006901500001","19940708","","01","영업/정상","01","신규등록","","","","","051 941 5145","1774","","부산광역시 강서구 녹산동 132-2","부산광역시 강서구 낙동남로 667 (녹산동)","","우리들주유소","20211006131202","U","2021-10-08 02:40:00.0","주유소","372198.36276397","181536.346012947","","",
"940","석유판매업","09_28_08_P","3360000","2003336001301500003","20021220","","01","영업/정상","01","신규등록","","","","","051 971 5115","1330","","부산광역시 강서구 대저1동 2120","부산광역시 강서구 낙동북로 364 (대저1동)","","은마석유(주) 경기장주유소","20190410185738","U","2019-04-12 02:40:00.0","주유소","379134.927839771","192070.1626137","","",
"941","석유판매업","09_28_08_P","3360000","2003336001301500004","20030408","","01","영업/정상","01","신규등록","","","","","051 941 5188","1487.6","","부산광역시 강서구 대저2동 1997","부산광역시 강서구 공항로 799 (대저2동)","","(주)우양네트웍스 구도일주유소 삼광","20180220181835","I","2018-08-31 23:59:59.0","주유소","378257.949347854","188330.916391918","","",
"942","석유판매업","09_28_08_P","3360000","2006336001301500001","20060218","","01","영업/정상","01","신규등록","","","","","051  9413915","3343","","부산광역시 강서구 송정동 1512-2","부산광역시 강서구 녹산산업북로 119 (송정동)","","녹산화물터미널주유소","20180410144933","I","2018-08-31 23:59:59.0","주유소","367454.564232222","179343.014764116","","",
"943","석유판매업","09_28_08_P","3360000","2007336006901500002","20051006","","01","영업/정상","01","신규등록","","","","","051  9735731","1458","","부산광역시 강서구 송정동 1196-2","부산광역시 강서구 낙동남로 127 (송정동)","","명작주유소","20210930095956","U","2021-10-02 02:40:00.0","주유소","367421.908201924","179632.943448586","","",
"944","석유판매업","09_28_08_P","3360000","2007336006901500003","20021214","","01","영업/정상","01","신규등록","","","","","051 271 1233","826","","부산광역시 강서구 명지동 1526-17 14통2반","부산광역시 강서구 르노삼성대로 572 (명지동)","","명지농협주유소","20210708113054","U","2021-07-10 02:40:00.0","주유소","375787.96550200000","179744.42591100000","","",
"945","석유판매업","09_28_08_P","3360000","2009336008201200001","20090515","","01","영업/정상","01","신규등록","","","","","051 972 0290","","","부산광역시 강서구 대저2동 665-1","부산광역시 강서구 울만로 228 (대저2동)","","대저농협유통센타","20190820135233","U","2019-08-22 02:40:00.0","일반판매소","376195.032895605","187138.940274893","","",
"946","석유판매업","09_28_08_P","3360000","2009336008201500001","20090319","","01","영업/정상","01","신규등록","","","","","051 831 3123","","","부산광역시 강서구 송정동 1722-5","부산광역시 강서구 녹산산단262로13번길 13 (송정동)","","이에스케미칼(주)","20220125140401","U","2022-01-27 02:40:00.0","용제판매소","368412.365612023","178139.936749276","","",
"947","석유판매업","09_28_08_P","3360000","2010336008201500001","20101217","","01","영업/정상","01","신규등록","","","","","051  7152201","","","부산광역시 강서구 천성동 488-6","부산광역시 강서구 거가대로 2571 (천성동)","","대양산업(주) 대양가덕주유소","20180220181442","I","2018-08-31 23:59:59.0","주유소","364927.696730227","170813.584718477","","",
"948","석유판매업","09_28_08_P","3360000","2013336010501500001","20130926","","01","영업/정상","01","신규등록","","","","","","1480","","부산광역시 강서구 봉림동 131-5 ,131번지16호","부산광역시 강서구 가락대로1243번길 68 (봉림동)","","주식회사 신항만주유소","20210319125251","U","2021-03-21 02:40:00.0","주유소","372770.740422202","188018.622030183","","",
"949","석유판매업","09_28_08_P","3360000","2016336013601500001","20160719","","01","영업/정상","01","신규등록","","","","","","2322","","부산광역시 강서구 성북동 1521","부산광역시 강서구 신항남로 507 (성북동)","","내트럭(주)부산신항 남컨사업소","20190422095801","U","2019-04-24 02:40:00.0","주유소","367212.630793048","175807.848196858","","",
"950","석유판매업","09_28_08_P","3360000","2021336014501500001","20210325","","01","영업/정상","01","신규등록","","","","","","","","부산광역시 강서구 미음동 1652-2","부산광역시 강서구 가락대로 845 (미음동)","46747","(주)OS에너지 OS신항주유소","20210329130535","I","2021-03-31 00:22:59.0","주유소","","","","",
"951","석유판매업","09_28_08_P","3360000","2021336014501500002","20210402","","01","영업/정상","01","신규등록","","","","","","","","부산광역시 강서구 명지동 3604-3","부산광역시 강서구 명지국제2로28번길 36 (명지동)","46726","(주)유성주유소","20210405165623","U","2021-04-07 02:40:00.0","주유소","374020.556618931","178678.839483692","","",
"952","석유판매업","09_28_08_P","3360000","2017336014501500005","20171107","","01","영업/정상","01","신규등록","","","","","","1854.8","","부산광역시 강서구 생곡동 1598-5","부산광역시 강서구 생곡로 337 (생곡동)","46729","유성주유소","20181227113754","U","2018-12-29 02:40:00.0","주유소","371173.55101121","183733.470675243","","",
"953","석유판매업","09_28_08_P","3360000","2022336014501500001","20220627","","01","영업/정상","01","신규등록","","","","","","947","","부산광역시 강서구 대저2동 4032","부산광역시 강서구 남해2지선고속도로 19 (대저2동)","46722","케이에이치남해서비스주식회사(서부산주유소)","20220627155230","I","2022-06-29 00:22:30.0","주유소","377587.0600563","185880.980950466","","",
"954","석유판매업","09_28_08_P","3360000","1976336001301200001","19760625","","03","폐업","03","폐지","20160104","20130926","20141230","","051 972 5926","","","부산광역시 강서구 범방동 84-10","부산광역시 강서구 가락대로 1025 (범방동)","","조만포석유","20160104145448","I","2018-08-31 23:59:59.0","일반판매소","371883.726296248","186323.916462163","","",
