"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","준공일자","개관일자","설립운영주체구분명","박물관미술관종류명","박물관미술관유형명","폐관일자","폐관사유","자본금","소요자금","법인설립목적","허가조건","법인해산일자","법인명",
"255","문화예술법인","03_08_03_P","6260000","A0100626000020120039","20120823","","01","영업/정상","1","","","","","","0517236700","","","부산광역시 기장군 기장읍 동부리 187번지 1호 2 층","부산광역시 기장군 기장읍 차성로 303, 2층","","사단법인 기장향토문화연구회","20120823212627","I","2018-08-31 23:59:59.0","","401404.868524411","196162.24485009","문화(사단)","","","","","","","","","","이 법인은 기장군 향토문화 발굴보존 및 계승발전에 기여하고 지역 향토 문화 창달을 통해 군민의 애향심과 자긍심을 드높여 군민의 화합과 우리군 문화 발전에 기여함을 목적으로 합니다.","1. 기부 또는 출연된 재산의 소유권은 법인 설립등기 즉시 법인 명의로 이전해야 합니다.
2. 재산목록을 작성 비치해야 합니다.
3. 임원의 결원이 없도록 하며 임원은 임기의 연속성이 유지되어야 합니다.
4. 목적사업 수행에 있어 문화체육관광부 및 문화재청 소관 비영리법인의 설립 및 감독에 관한 규칙과 우리 시의 지시사항 등을 준수해야 합니다.
5. 기본재산을 사용(처분)하고자 할 경우에는 부산광역시장의 허가를 받아야 합니다.","","사단법인 기장향토문화연구회",
"256","문화예술법인","03_08_03_P","6260000","A0100626000020120042","20120911","","01","영업/정상","1","","","","","","0518169125","","","부산광역시 해운대구 우동 403번지 5호 재건해운대교회","부산광역시 해운대구 우동2로 46-2 (우동,재건해운대교회)","","사단법인 대한예수교장로회재건총회","20200610102013","U","2020-06-12 02:40:00.0","","396549.319513482","187562.198077398","종교(사단)","","","","","","","","","","본회는 지교회의 설립과 선교, 지역사회를 섬기는 교육과 복지 등의 사업을 연합하여 그 효율을 극대화하며 그리스도의 사랑으로 대한민국과 세계에 빛과 소금이 되게 함을 목적으로 함","다음 각 항에 해당할 경우는 법인설립의 허가가 취소될 수 있음(설립목적 외의 사업을 한 때, 설립허가에 붙인 조건을 위반한 때, 공익을 해하는 행위를 한 때, 정당한 사유 없이 설립허가를 받은 날로부터 1년 이내에 업무를 개시하지 아니한 때, 정당한 사유 없이 2년 이상 사업실적이 없을 때, 민법 및 문화체육관광부 소관 비영리법인의 설립 및 감독에 관한 규칙에 의한 감독청의 명령에 위반한 때)","","사단법인 대한예수교장로회재건총회",
"257","문화예술법인","03_08_03_P","6260000","A0100626000020120044","20120925","","01","영업/정상","1","","","","","","0515275225","","","부산광역시 금정구 금사동 440번지 7호","부산광역시 금정구 반송로 440-7 (금사동)","","사단법인 대승불교보광정사","20210414155909","U","2021-04-16 02:40:00.0","","392290.147443416","192623.890314511","종교(사단)","","","","","","","","","","불타의 혜명과 호국안민과 중생제도의 대승불교 사상을 선양하여 불교도들의 수행 및 연구와 포교능력을 향상시키고, 사회복지 실천 등을 위하여 체계적으로 운영하며 지역사회에 대승적 복지 기여를 목적으로 함.","","","사단법인 대승불교보광정사",
"258","문화예술법인","03_08_03_P","6260000","A0100626000020120046","20121102","","01","영업/정상","1","","","","","","0517560691","","","부산광역시 수영구 광안동 536번지 121호","부산광역시 수영구 광일로29번길 43 (광안동)","","(사)비전위드","20160720181047","I","2018-08-31 23:59:59.0","","392040.810371829","186640.994951321","종교(사단)","","","","","","","","","","사랑과 나눔의 가치 아래 모든 사람들이 꿈과 비전을 실현 할 수 있도록 돕고, 경제적으로 취약하고 지역사회로부터 소외된 아동, 청소년, 장애인, 독거노인, 다문화가정 등 취약계층과 도움의 손길이 필요한 모든 사람들에게 다양한 교육과 사회서비스를 지원하고, 공공기관 및 여러 단체와 협력하여 일자리를 제공하는 등 교육과 구제 및 사회봉사를 통하여 예수그리스도의 사랑과 복음을 전함을 목적으로 함","법인설립허가증 이면 기재","","(사)비전위드",
"259","문화예술법인","03_08_03_P","6260000","A0100626000020120047","20050223","","01","영업/정상","1","","","","","","0514132700","","","부산광역시 영도구 청학동 484번지 2호","부산광역시 영도구 벚꽃길 117 (청학동)","","재단법인 대한불교 아름다운 인연","20180405174936","I","2018-08-31 23:59:59.0","","387557.701235429","177998.876016563","행정(재단)","","","","","","","","","","이 법인은 대한민국 법률의 정한 바에 의하여 불교 종교교리의 전파, 불교의 신행활동 및 불교 종파간의 연합활동, 복지사업, 교육사업 등 통한 불교 종교 사업을 함을 목적으로 함","","","재단법인 대한불교 아름다운 인연",
"260","문화예술법인","03_08_03_P","6260000","A0100626000020120049","20121121","","01","영업/정상","1","","","","","","0517610657","","","부산광역시 해운대구 우동 760번지 3호 오션타워  203호","부산광역시 해운대구 해운대해변로 203 (우동)","","사단법인 해운대 심포니 오케스트라","20121121091741","I","2018-08-31 23:59:59.0","","396180.621244719","186522.35047527","예술(사단)","","","","","","","","","","지역 문화예술의 발전과 시민들의 문화적 욕구를 충족시키고 세계일류도시의 시민으로서 문화적 품격을 고양시키는 것을 목적으로 함.","○ 기부 또는 출연된 재산의 소유권은 법인 설립등기 즉시 법인 명의로 이전
○ 목적사업 수행에 있어 문화체육관광부 및 문화재청 소관 비영리법인의 설립 및 감독에 관한 규칙과 우리 시의 지시사항 등을 준수","","사단법인 해운대 심포니 오케스트라",
"261","문화예술법인","03_08_03_P","6260000","A0100626000020100030","20100901","","01","영업/정상","1","","","","","","0516214577","","","부산광역시 해운대구 우동 1468번지 0호 케이엔엔타워 1301호","부산광역시 해운대구 센텀서로 30-0, 13층 1301호 (우동,케이엔엔타워)","","사단법인 부산심포니오케스트라","20210121131631","U","2021-01-23 02:40:00.0","","393810.868918246","187968.239406246","예술(사단)","","","","","","","","","","교향악단을 결성하여 다양한 연주활동으로 시민의 음악적 문화 향유 충족과 정서함양의 고취를 꾀하며 음악인들의 예술적 능력발전에 필요한 기회를 제공함을 목적으로 한다.","○ 기부 또는 출연된 재산의 소유권은 법인 설립등기 즉시 법인 명의로 이전해야 합니다.
○ 재산목록을 작성 비치해야 합니다.
○ 임원의 결원이 없도록 하며 임원은 임기의 연속성이 유지되어야 합니다.
○ 목적사업 수행에 있어 문화체육관광부 및 문화재청 소관 비영리법인의  설립 및 감독에 관한 규칙과 
   우리 시의 지시사항 등을 준수해야 합니다.","","사단법인 부산심포니오케스트라",
"262","문화예술법인","03_08_03_P","6260000","A0100626000020140012","20010914","","01","영업/정상","1","","","","","","0514628364","0","","부산광역시 동구 수정동 374번지 19호","부산광역시 동구 초량상로 142-1 (초량동)","","사단법인 봉생문화재단","20200325132214","U","2020-03-27 02:40:00.0","","386009.273885055","182414.678632844","문화(사단)","","","","","","","","","","박애정신을 바탕으로 지역사회의 문화예술 창달과 문화시민의식 증진을 목적으로 함","","","사단법인 봉생문화재단",
"263","문화예술법인","03_08_03_P","6260000","A0100626000020140011","20140611","","01","영업/정상","1","","","","","","0517403533","","","부산광역시 수영구 망미동 206번지 9호 벡스코 353호","부산광역시 수영구 구락로 104-0, 353호 (망미동,벡스코)","","(사)아트쇼 부산","20180710142822","I","2018-08-31 23:59:59.0","","392818.751409076","188400.999955707","예술(사단)","","","","","","","","","","국민의 문화예술활동을 선도하는 우수한 문화예술지도자 양성과 
         문화예술관련 프로그램의 개발 및 공연을 통하여 국민에게 문화적 소양
         증진과 건전한 여가생활 진작을 도모하며, 국제 문화예술 교류 및 활동
         을 통한 국제 친선에 기여함을 목적으로 함","가. 이 법인은 국민의 문화예술활동을 선도하는 우수한 문화예술지도자 양성과 
         문화예술관련 프로그램의 개발 및 공연을 통하여 국민에게 문화적 소양
         증진과 건전한 여가생활 진작을 도모하며, 국제 문화예술 교류 및 활동
         을 통한 국제 친선에 기여함을 목적으로 합니다.
     나. 기부 또는 출연된 재산의 소유권은 법인 설립등기 즉시 법인 명의로
        이전해야 합니다. 등","","(사)아트쇼 부산",
"264","문화예술법인","03_08_03_P","6260000","A0100626000020140013","20140626","","01","영업/정상","1","","","","","","0517445543","0","","부산광역시 동래구 사직동 101번지 1호 삼주빌딩 5층","부산광역시 동래구 여고로 1, 5층 (사직동,삼주빌딩)","","사단법인 문화복지 공감","20160720180735","I","2018-08-31 23:59:59.0","","387921.556147136","190412.418040707","문화(사단)","","","","","","","","","","문화 소외계층인 장애인, 노인, 한부모가족, 다문화가족, 새터민, 저소득계층 등의 문화예술 참여기회 확대와 접근성 보장, 문화격차 해소, 문화향유권 신장에 노력하여 문화복지 구현을 통한 인권신장과 사회통합의 실현에 기여함을 목적으로 함.","법인설립허가증 이면기재","","사단법인 문화복지 공감",
"265","문화예술법인","03_08_03_P","6260000","A0100626000020140014","20140627","","01","영업/정상","1","","","","","","0513330094","","","부산광역시 동래구 사직동 160번지 7호 한양빌딩 5층","부산광역시 동래구 중앙대로 1261 (사직동)","","사단법인 대한마술협회","20140710092811","I","2018-08-31 23:59:59.0","","389126.631714387","190912.100366315","예술(사단)","","","","","","","","","","마술을 연구하여 그 기법과 도구를 개발하고 회원들의 권익을 옹호하며 마술사의 자질을 항상시켜 마술교육, 마술공연, 마술봉사를 통하여 국민의 정서함양과 문화발전에 이바지하며 국민의 이익과 행복을 추구함을 목적으로 함","","","사단법인 대한마술협회",
"266","문화예술법인","03_08_03_P","6260000","A0100626000020140015","20140728","","01","영업/정상","1","","","","","","","0","","부산광역시 해운대구 재송동 1209번지","부산광역시 해운대구 센텀북대로 60, 402호 (재송동,센텀IS타워402호)","","사단법인 고신음악심리치료협회","20140728174805","I","2018-08-31 23:59:59.0","","393527.757337839","188440.756376893","문화(사단)","","","","","","","","","","장애인 등 문화예술의 혜택에 있어서 소외된 사람들에게 음악의 아름다움과 즐거움을 느낄 수 있는 다양한 기회를 제공하여 국가 문화예술의 발전에 기여함을 목적으로 한다.","법인설립허가증 이면기재","","사단법인 고신음악심리치료협회",
"267","문화예술법인","03_08_03_P","6260000","A0100626000020150002","20150202","","01","영업/정상","1","","","","","","","0","","부산광역시 동구 수정동 331번지 1호 3층 0호","부산광역시 동구 고관로 73-0 (수정동)","","사단법인 한국복지선교회","20220630173340","U","2022-07-02 02:40:00.0","","386274.938905156","182646.771490923","종교(사단)","","","","","","","","0","","본회는 아동, 청소년, 노인, 장애인들과 다문화가정, 한일, 중, 미 문화교류 복음전파를 위해 찬양으로 복음을 전파하며 복지 향상으로 생활의 가치를 창출시키어 민족복음화와 세계 복음화에 일익을 담당함을 목적으로 한다.","법인설립허가증 이면사항 기재","","사단법인 한국복지선교회",
