"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자본금","거래처",
"468","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500035","20191029","","03","폐업","3","폐지","20191029","","","","0517273332","","46020","부산광역시 기장군 정관읍 예림리 384-1 주유소","부산광역시 기장군 정관읍 신정관로 188, 주유소","46020","(주)창암","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","400176.32179200000","205886.47971700000","200000000","기타",
"469","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006500043","20191126","","03","폐업","3","폐지","20191126","","","","","","49269","부산광역시 서구 암남동 257-1 송도탑스빌 1908호","부산광역시 서구 충무대로 56, 1908호 (암남동, 송도탑스빌)","49269","(주)대해에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384058.286279695","177292.766651308","100000000","기타",
"470","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006700001","20191120","","03","폐업","3","폐지","20191120","","","","0513209943","","46978","부산광역시 사상구 감전동 127-8 (주)한화","부산광역시 사상구 새벽시장로 17, (주)한화 (감전동)","46978","㈜한화 영남사업부","20220702204730","U","2022-07-04 02:40:00.0","부생연료판매소","379970.305917816","185914.902566715","","YNCC/대한유화(주)",
"471","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500027","20180831","","03","폐업","3","폐지","20180831","","","","0516646647","","48058","부산광역시 해운대구 우동 1468번지 케이엔엔타워 908-1호","부산광역시 해운대구 센텀서로 30, 케이엔엔타워 9층 908-1호 (우동)","48058","라온1에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","393810.868918246","187968.239406246","950000000","기타",
"472","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500028","20180831","","03","폐업","3","폐지","20180831","","","","025751355","","48821","부산광역시 동구 초량동 1203-10 오피스텔프레지던트 808호","부산광역시 동구 중앙대로180번길 13, 오피스텔프레지던트 808호 (초량동)","48821","네오아크오일㈜","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385956.31866986","181231.059906128","500000000","기타",
"473","석유및석유대체연료판매업체","09_28_07_P","6260000","202062600006500011","20200522","","03","폐업","3","폐지","20200522","","","","0512319967","","48951","부산광역시 중구 동광동3가 30-1 동삼빌딩 402호","부산광역시 중구 백산길 10, 동삼빌딩 402호 (동광동3가)","48951","(주)수흥마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385406.324659283","179996.870482583","100000000","기타",
"474","석유및석유대체연료판매업체","09_28_07_P","6260000","201962600006700002","20190828","","03","폐업","3","폐지","20190828","","","","","","49454","부산광역시 사하구 구평동 379-1","부산광역시 사하구 구평로16번길 16 (구평동)","49454","하나로에너지","20220702204730","U","2022-07-04 02:40:00.0","부생연료판매소","381613.290198927","176951.699573677","","..",
"475","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500010","20180424","","03","폐업","3","폐지","20180424","","","","0512432678","","47531","부산광역시 연제구 거제동 817-24 창호타운","부산광역시 연제구 해맞이로 117-1, 창호타운 3층 (거제동)","47531","다원산업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","388484.208690569","189234.291613822","100000000","기타",
"476","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500012","20180504","","03","폐업","3","폐지","20180504","","","","","","48821","부산광역시 동구 초량동 1204-6 중앙빌딩 504-비호","부산광역시 동구 중앙대로196번길 12-8, 중앙빌딩 504-비호 (초량동)","48821","(주)세원마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385930.5511013","181306.457183279","100000000","기타",
"477","석유및석유대체연료판매업체","09_28_07_P","6260000","201862600006500013","20180508","","03","폐업","3","폐지","20180508","","","","","","48821","부산광역시 동구 초량동 1204-4","부산광역시 동구 중앙대로196번길 6-5, 7층 (초량동)","48821","(주)용광에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385915.728599376","181331.73642571","100000000","기타",
"478","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500036","20140905","","03","폐업","3","폐지","20220218","","","","0515838823","","48930","부산광역시 중구 중앙동4가 36-14 은산빌딩 204호","부산광역시 중구 해관로 65, 은산빌딩 204호 (중앙동4가)","48930","에스엠에너지(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385502.492319657","180297.579330876","100000000","기타",
"479","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500037","20140917","","03","폐업","3","폐지","20161102","","","","07086384884","","601839","부산광역시 동구 초량동 1213번지 22호 도선빌딩 402호","부산광역시 동구 중앙대로180번길 12-13, 402호 (초량동,도선빌딩)","601839","(주)그린마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385898.962832744","181123.272028802","100000000","기타",
"480","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500038","20140918","","03","폐업","3","폐지","20140918","","","","0514640588","","601837","부산광역시 동구 초량동 1162번지 7호 대산빌딩 401호","부산광역시 동구 중앙대로286번길 3-4, 401호 (초량동,대산빌딩)","601837","(주)해린산업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386290.186580251","182254.003236487","100000000","기타",
"481","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500044","20141104","","03","폐업","3","폐지","20180713","","","","0514698365","","600717","부산광역시 중구 중앙동4가 25번지 4호 동원산업빌딩 8층","부산광역시 중구 중앙대로 70, 8층 (중앙동4가,동원산업빌딩)","600717","무진마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385637.167034815","180199.557790712","100000000","기타",
"482","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500039","20140929","","03","폐업","3","폐지","20171110","","","","","","","부산광역시 중구 중앙동3가 1번지 부산우체국빌딩","부산광역시 중구 중앙대로 63, 4층 (중앙동3가,부산우체국빌딩)","48931","씨스타(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385561.650139456","180152.738082365","100000000","기타",
"483","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500040","20141022","","03","폐업","3","폐지","20170512","","","","","","601837","부산광역시 동구 초량동 1158번지 5호 세림빌딩 초량동 302호","부산광역시 동구 중앙대로296번길 3-5, 초량동 3층 302호 (초량동,세림빌딩)","601837","(주)채영에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386313.216874131","182374.261229507","100000000","기타",
"484","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500042","20141030","","03","폐업","3","폐지","20141127","","","","0512579722","","600022","부산광역시 중구 동광동2가 1번지 조흥빌딩 6층","부산광역시 중구 광복로97번길 26-2, 6층 (동광동2가,조흥빌딩)","600022","(주)정에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385473.117196105","179880.976912079","100000000","기타",
"485","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500028","20140708","","03","폐업","3","폐지","20140708","","","","0514699051","","600815","부산광역시 중구 중앙동4가 36번지 14호 반도빌딩 1001호","부산광역시 중구 해관로 65, 1001호 (중앙동4가,반도빌딩)","600815","성보마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385502.492319657","180297.579330876","100000000","기타",
"486","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500048","20141110","","03","폐업","3","폐지","20141110","","","","0514415477","","601838","부산광역시 동구 초량동 1197번지 8호 한도빌딩 204호","부산광역시 동구 중앙대로226번길 3-6, 204호 (초량동,한도빌딩)","601838","(주)대로산업","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386068.288562816","181716.688690821","100000000","기타",
"487","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500049","20141111","","03","폐업","3","폐지","20141111","","","","0513043654","","617812","부산광역시 사상구 덕포동 95번지 6호 3층","부산광역시 사상구 백양대로 701, 3층 (덕포동)","617812","영남유류협동구매(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","381139.92579900000","187687.42341400000","100000000","기타",
"488","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500030","20140722","","03","폐업","3","폐지","20160907","","","","0514674215","","600817","부산광역시 중구 중앙동4가 81번지 15호","부산광역시 중구 충장대로5번길 32-1 (중앙동4가)","600817","(주)준에너지","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385689.004984201","180675.628919087","100000000","기타",
"489","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500031","20140723","","03","폐업","3","폐지","20140723","","","","0514627171","","601837","부산광역시 동구 초량동 1162번지 5호 대정빌딩 501호","부산광역시 동구 중앙대로286번길 7-7, 501호 (초량동,대정빌딩)","601837","(주)태흥마린","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","386311.867197196","182270.164093675","100000000","기타",
"490","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500032","20140724","","03","폐업","3","폐지","20161229","","","","0512579223","","602011","부산광역시 서구 충무동1가 23번지 1호","부산광역시 서구 해안새벽시장길 18 (충무동1가)","602011","남정유업(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","384597.87901964","179260.908755216","100000000","기타",
"491","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500034","20140822","","03","폐업","3","폐지","20180503","","","","0514426682","","","부산광역시 동구 초량동 1204번지 4호 부산빌딩 701호","부산광역시 동구 중앙대로196번길 6-5, 701호 (초량동,부산빌딩)","48821","(주)통수","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385915.728599376","181331.73642571","100000000","기타",
"492","석유및석유대체연료판매업체","09_28_07_P","6260000","201462600006500050","20141117","","03","폐업","3","폐지","20141117","","","","0514627555","","600101","부산광역시 중구 대창동1가 51번지 부산중앙빌딩 603호","부산광역시 중구 해관로 89, 603호 (대창동1가,부산중앙빌딩)","600101","태현마린(주)","20220702204730","U","2022-07-04 02:40:00.0","일반대리점","385507.640529964","180548.792611588","100000000","기타",
