"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","자산규모","부채총액","자본금","판매방식명",
"773","전화권유판매업","08_26_03_P","3330000","2008333008224200003","20080403","","03","폐업","03","폐업처리","20101119","","","","1588-3688","","612010","부산광역시 해운대구 중동 ****번지 *호 백송O/T *층","부산광역시 해운대구 좌동순환로 *** (중동,백송O/T *층)","","(주)투투정보기술","20101122104647","I","2018-08-31 23:59:59.0","","397724.354628735","186913.804069782","252296382","203287415","50000000","",
"774","전화권유판매업","08_26_03_P","3330000","2008333008224200006","20080707","","03","폐업","03","폐업처리","20100203","","","","0517426029","","612021","부산광역시 해운대구 우동 ****번지 선프라자 ***호","부산광역시 해운대구 마린시티*로 * (우동,선프라자 ***호)","","(주)제일헬스케어","20100203131420","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","50000000","0","50000000","",
"775","전화권유판매업","08_26_03_P","3330000","2008333008224200007","20080828","","03","폐업","03","폐업처리","20100727","","","","051-742-2368","","612022","부산광역시 해운대구 우동 ****번지 센텀벤처타운 ***","부산광역시 해운대구 센텀동로 ** (우동,센텀벤처타운 ***)","","(주)인터문","20131212105407","I","2018-08-31 23:59:59.0","","394038.562998688","188042.384551855","2654049615","1318014669","850000000","",
"776","전화권유판매업","08_26_03_P","3330000","2009333008224200007","20091008","","03","폐업","03","폐업처리","20101119","","","","051-791-1000","","612020","부산광역시 해운대구 우동 **** 에이스하이테크** ***","","","(주) 센텀플랜","20101119145809","I","2018-08-31 23:59:59.0","","","","50000000","0","50000000","",
"777","전화권유판매업","08_26_03_P","3330000","2010333010324200001","20100129","","03","폐업","03","폐업처리","20101123","","","","070-8130-3025","","612030","부산광역시 해운대구 좌동 ****번지 *호 웅신씨네아트 *층","부산광역시 해운대구 해운대로 *** (좌동,웅신씨네아트 *층)","","(주)씨제이헬로비전해운대기장방송","20101123091735","I","2018-08-31 23:59:59.0","","398237.363461482","187720.511056894","46341555252","31483064051","7105885000","",
"778","전화권유판매업","08_26_03_P","3330000","2009333008224200002","20090320","","03","폐업","03","폐업처리","20100129","","","","1566-3916","","612050","부산광역시 해운대구 재송동 **** 센텀IS타워 ****호","","","ALL.for.IP","20100129142243","I","2018-08-31 23:59:59.0","","","","50000000","0","50000000","",
"779","전화권유판매업","08_26_03_P","3330000","2010333010324200005","20100316","","03","폐업","03","폐업처리","20101124","","","","746-3455","","612020","부산광역시 해운대구 우동 ****번지 선프라자 ***","부산광역시 해운대구 마린시티*로 * (우동,선프라자 ***)","","(주)영남방송정보통신","20101124130349","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","0","0","0","",
"780","전화권유판매업","08_26_03_P","3330000","2011333010324200002","20100303","","03","폐업","03","폐업처리","20171228","","","","714-5678","","612020","부산광역시 해운대구 우동 ****번지 선프라자 ***호","부산광역시 해운대구 마린시티*로 *, ***호 (우동,선프라자)","","(주)지아이홀딩스","20171228145239","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","50000000","0","50000000","",
"781","전화권유판매업","08_26_03_P","3330000","2011333010324200003","20091217","","03","폐업","03","폐업처리","20110331","","","","051 711 1004","","612050","부산광역시 해운대구 재송동 ****번지 *호 서해재송상가 지하 ***호","부산광역시 해운대구 재송*로**번길 **, ***호 (재송동,서해재송상가 지하)","","(주)대성알에이","20151221164322","I","2018-08-31 23:59:59.0","","393366.528779577","189566.495038421","221094400","171094400","50000000","",
"782","전화권유판매업","08_26_03_P","3330000","2011333010324200004","20090225","","03","폐업","03","폐업처리","20131210","","","","802-8100","","612020","부산광역시 해운대구 우동 ****번지 센텀타워메디칼 ****,****호","부산광역시 해운대구 센텀*로 **, ****,****호 (우동,센텀타워메디칼)","","농업회사법인 한울영농조합(주)","20131210152644","I","2018-08-31 23:59:59.0","","394176.848642491","187415.090101089","50000000","0","50000000","",
"783","전화권유판매업","08_26_03_P","3330000","2019333015124200001","20190111","","04","취소/말소/만료/정지/중지","07","직권말소","20191219","","","","051-626-0556","","","부산광역시 해운대구 반송동 ***번지 *호","부산광역시 해운대구 반송로 ***, *층 (반송동)","48004","석영솔라테크 주식회사","20191224144730","U","2019-12-26 02:40:00.0","","395776.332624078","194471.945791435","140000000","0","100000000","",
"784","전화권유판매업","08_26_03_P","3330000","2020333015124200006","20201027","","04","취소/말소/만료/정지/중지","07","직권말소","20220107","","","","070-4112-0080","","","부산광역시 해운대구 우동 **** 벽산이센텀클래스원*차 ****호","부산광역시 해운대구 센텀동로 **, 벽산이센텀클래스원*차 ****호 (우동)","48059","엘지헬로우비전가입센터","20220107175840","U","2022-01-09 02:40:00.0","","393790.344709358","188235.889521484","0","0","0","",
"785","전화권유판매업","08_26_03_P","3330000","2005333008224200005","20050816","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-545-1244","","612080","부산광역시 해운대구 반송동 ***번지 ***호","부산광역시 해운대구 반송순환로 *** (반송동)","","나라유통","20151221165526","I","2018-08-31 23:59:59.0","","395644.440737299","194274.691435864","","","","",
"786","전화권유판매업","08_26_03_P","3330000","2007333008224200012","20070713","","04","취소/말소/만료/정지/중지","07","직권말소","20100402","","","","051-743-0000","","612020","부산광역시 해운대구 우동 ***번지 KT해운대지사","부산광역시 해운대구 중동*로 ** (우동,KT해운대지사)","","허브","20100402131208","I","2018-08-31 23:59:59.0","","396777.403266235","187053.203383002","","","","",
"787","전화권유판매업","08_26_03_P","3330000","2015333010324200002","20150121","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-744-6412","","","","부산광역시 해운대구 센텀*로 **, ****호 (우동, 센텀타워메디컬)","612889","(주)네오탑","20151221163448","I","2018-08-31 23:59:59.0","","394176.848642491","187415.090101089","153170582","103170582","50000000","",
"788","전화권유판매업","08_26_03_P","3330000","2015333010324200008","20150730","","04","취소/말소/만료/정지/중지","07","직권말소","20161226","","","","051-747-5044","","","","부산광역시 해운대구 해운대로 ***, ***호 (좌동, 세종월드프라자)","48111","시제이헬로고중앙방송","20161226153549","I","2018-08-31 23:59:59.0","","398330.516530402","187771.511373596","","","","",
"789","전화권유판매업","08_26_03_P","3330000","2012333010324200007","20070313","","04","취소/말소/만료/정지/중지","07","직권말소","20171228","","","","051-505-3677","","612050","부산광역시 해운대구 재송동 ****번지 벽산e센텀클래스원 ***호","부산광역시 해운대구 센텀동로 **, ***호 (재송동, 벽산e센텀클래스원)","612051","(주)흥원스텝","20171228134251","I","2018-08-31 23:59:59.0","","393553.326853219","188402.465080284","100000000","0","100000000","",
"790","전화권유판매업","08_26_03_P","3330000","2015333010324200009","20150730","","04","취소/말소/만료/정지/중지","07","직권말소","20161226","","","","051-747-5044","","","","부산광역시 해운대구 센텀동로 **, ****호 (우동, 벽산이센텀클래스원*차)","48059","시제이헬로고해운대기장방송","20161226153435","I","2018-08-31 23:59:59.0","","393790.344709358","188235.889521484","","","","",
"791","전화권유판매업","08_26_03_P","3330000","2018333013224200002","20180305","","04","취소/말소/만료/정지/중지","07","직권말소","20220107","","","","1544-4865","","","부산광역시 해운대구 우동 ****번지 에이스하이테크**","부산광역시 해운대구 센텀중앙로 **, 에이스하이테크** ****호 (우동)","48059","주식회사 리치안골프","20220107175926","U","2022-01-09 02:40:00.0","","393963.840834294","188061.35516256","10000000","0","10000000","",
"792","전화권유판매업","08_26_03_P","3330000","2012333010324200009","20100519","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-811-1540","","612020","부산광역시 해운대구 우동 ****번지 센텀그린타워 ***호","부산광역시 해운대구 센텀중앙로 **, ***호 (우동, 센텀그린타워)","612022","주식회사 엘비케이","20151221163801","I","2018-08-31 23:59:59.0","","393696.083565618","188229.689546721","1151666882","1580285284","100000000","",
"793","전화권유판매업","08_26_03_P","3330000","2015333010324200006","20150720","","04","취소/말소/만료/정지/중지","07","직권말소","20161026","","","","051-1688-2333","","","","부산광역시 해운대구 해운대해변로 ***, ***호 (중동, 크리스탈비치)","612727","컨버젼대부","20161027183446","I","2018-08-31 23:59:59.0","","396962.538162221","186759.94170898","","","","",
"794","전화권유판매업","08_26_03_P","3330000","2015333010324200007","20150730","","04","취소/말소/만료/정지/중지","07","직권말소","20170412","","","","051-747-5044","","","","부산광역시 해운대구 마린시티*로 *, ***호 (우동, 선프라자)","48092","시제이헬로고금정방송","20170412142120","I","2018-08-31 23:59:59.0","","395615.201853958","186406.750870936","","","","",
"795","전화권유판매업","08_26_03_P","3330000","2011333010324200006","20111021","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","604040","부산광역시 해운대구 우동  ****번지    센텀메커스빌딩 **층","부산광역시 해운대구 센텀*로 **, **층 (우동)","612889","유어비즈대부중개업","20151221164021","I","2018-08-31 23:59:59.0","","394281.820811547","187357.726806134","","","","",
"796","전화권유판매업","08_26_03_P","3330000","2011333010324200007","20111101","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","051-755-3996","","612020","부산광역시 해운대구 우동 ****번지 에이스하이테크**빌딩 ****호","부산광역시 해운대구 센텀중앙로 **, ****호 (우동)","612022","(주)맑은소리샘","20151221163900","I","2018-08-31 23:59:59.0","","393963.840834294","188061.35516256","10000000","0","10000000","",
"797","전화권유판매업","08_26_03_P","3330000","2012333010324200005","20081029","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-7500-8577","","612020","부산광역시 해운대구 우동 ****번지 ***호","부산광역시 해운대구 센텀동로 **, ***호 (우동)","612022","엑스트림 네트워크(주)","20170814182130","I","2018-08-31 23:59:59.0","","393984.782972055","188114.466275933","380000000","0","380000000","",
"798","전화권유판매업","08_26_03_P","3330000","2013333010324200005","20130319","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","558-1341","","607822","부산광역시 동래구 수안동 *번지 *호 한일빌딩 ***호","부산광역시 해운대구 아랫반송로*번길 ** (반송동)","612803","한인통상","20151221163702","I","2018-08-31 23:59:59.0","","389705.707476315","191064.878354083","","","","",
"799","전화권유판매업","08_26_03_P","3330000","2013333010324200006","20121024","","04","취소/말소/만료/정지/중지","07","직권말소","20171215","","","","051-714-0037","","","","부산광역시 해운대구 삼어로 *** (반여동)","612857","비엔에스","20171216191912","I","2018-08-31 23:59:59.0","","392860.047398035","192491.130888518","","","","",
