"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"3569","의원","01_01_02_P","3320000","PHMA119943320045041200001","19940107","","03","폐업","03","폐업","20201102","","","","051-343-0033","","616853","부산광역시 북구 화명동 2315번지 2호 2층","부산광역시 북구 학사로 3 (화명동)","46542","남강한의원","20201102173013","U","2020-11-04 02:40:00.0","한의원","382802.593485366","193451.352448157","한의원","1","0","0","188.46","301 308 302 305 306 303 304 307","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"3570","의원","01_01_02_P","3320000","PHMA119943320045041200005","19940817","","03","폐업","03","폐업","20081016","","","","051-334-1829","","616828","부산광역시 북구 만덕1동 830-9","","","만덕한의원","20081020092224","I","2018-08-31 23:59:59.0","한의원","","","한의원","1","0","0","0","301 308","한방내과, 침구과","","","","0","0","","","0","",
"3571","의원","01_01_02_P","3320000","PHMA119943320045041200006","19941102","","03","폐업","03","폐업","20210525","","","","051-337-0487","","616816","부산광역시 북구 덕천2동 399번지 16호","부산광역시 북구 만덕대로 15 (덕천동)","46548","자애산부인과의원","20210525172831","U","2021-05-27 02:40:00.0","의원","382656.896449809","192008.083334488","의원","1","0","0","111.6","110 122","산부인과, 가정의학과","","","","0","0","","","0","",
"3572","의원","01_01_02_P","3320000","PHMA120113320045041100013","20111220","","03","폐업","03","폐업","20120507","","","","051-363-9991","","616811","부산광역시 북구 금곡동 57번지 6호","부산광역시 북구 효열로 228 (금곡동)","616811","금곡의원","20120507122426","I","2018-08-31 23:59:59.0","의원","383752.575079362","197951.945210004","의원","1","0","0","378.42","105 106 101 114 110","내과, 정형외과, 신경외과, 산부인과, 피부과","","","","0","0","","","0","",
"3573","의원","01_01_02_P","3320000","PHMA119963320045041200001","19960424","","03","폐업","03","폐업","20101126","","","","051-337-5839","","616828","부산광역시 북구 만덕1동 830-22","부산광역시 북구 만덕1로 5 (만덕동)","616828","상아치과의원","20120216180439","I","2018-08-31 23:59:59.0","치과의원","385356.766901588","192406.443276944","치과의원","1","0","0","0","401","치과","","","","0","0","","","0","",
"3574","의원","01_01_02_P","3320000","PHMA120013320045041200016","20011029","","03","폐업","03","폐업","20090903","","","","051-333-8575","","616816","부산광역시 북구 덕천2동  399-11 (5층)","","","강남치항외과의원","20090903160141","I","2018-08-31 23:59:59.0","의원","","","의원","1","4","8","183.36","104 101 115 114 108","내과, 외과, 성형외과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3575","의원","01_01_02_P","3320000","PHMA120023320045041200001","20020129","","03","폐업","03","폐업","20121121","","","","051-334-7528","","616816","부산광역시 북구 덕천동 348번지 7호","부산광역시 북구 금곡대로 16 (덕천동)","616816","미소를만드는치과의원","20121121081112","I","2018-08-31 23:59:59.0","치과의원","382509.564903947","192085.480788839","치과의원","1","0","0","224.81","401","치과","","","","0","0","","","0","",
"3576","의원","01_01_02_P","3320000","PHMA120023320045041200002","20020207","","03","폐업","03","폐업","20110601","","","","051-331-7759","","616805","부산광역시 북구 구포3동 1225-23","","","동산가정의학과의원","20110601175655","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","148.91","113 122","이비인후과, 가정의학과","","","","0","0","","","0","",
"3577","의원","01_01_02_P","3320000","PHMA120023320045041200007","20020326","","03","폐업","03","폐업","20081212","","","","051-337-7430","","616830","부산광역시 북구 만덕1동 824-18 (1층)","","","청암한의원","20081212150912","I","2018-08-31 23:59:59.0","한의원","","","한의원","1","0","0","56.9","301 308","한방내과, 침구과","","","","0","0","","","0","",
"3578","의원","01_01_02_P","3320000","PHMA120023320045041200013","20020819","","03","폐업","03","폐업","20141106","","","","051-331-7275","","616852","부산광역시 북구 화명3동 2276번지 1호","부산광역시 북구 화명신도시로 120 (화명동)","616852","화명장시원학운외과의원","20141106140820","I","2018-08-31 23:59:59.0","의원","383009.010596608","194665.052323752","의원","4","13","21","483.29","104 101 115 114","내과, 외과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3579","의원","01_01_02_P","3320000","PHMA120023320045041200015","20020903","","03","폐업","03","폐업","20090202","","","","051-331-8258","","616852","부산광역시 북구 화명3동 2276번지 1호","부산광역시 북구 화명신도시로 120 (화명동)","616852","최정호내과의원","20120216180105","I","2018-08-31 23:59:59.0","의원","383009.010596608","194665.052323752","의원","1","0","0","158.16","101","내과","","","","0","0","","","0","",
"3580","의원","01_01_02_P","3320000","PHMA120023320045041200023","20021218","","03","폐업","03","폐업","20090320","","","","051-335-7855","","616120","부산광역시 북구 화명3동  2269-3 시티타워 601호","부산광역시 북구 금곡대로303번길 2 (화명동)","616852","하하의원","20120611150338","I","2018-08-31 23:59:59.0","의원","383217.253829884","194786.946259107","의원","2","6","28","647.9","105 101 111 104 107 114 113 122","내과, 외과, 정형외과, 흉부외과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"3581","의원","01_01_02_P","3320000","PHMA120043320045041200010","20040622","","03","폐업","03","폐업","20101129","","","","051-332-0005","","616852","부산광역시 북구 화명3동 2277번지 1호 현천휴먼타워 3층","부산광역시 북구 화명대로 40 (화명동)","616852","굿모닝치과의원","20120216175810","I","2018-08-31 23:59:59.0","치과의원","383120.450791584","194651.204967058","치과의원","3","0","0","549.5","401","치과","","","","0","0","","","0","",
"3582","의원","01_01_02_P","3320000","PHMA120053320045041200003","20050415","","03","폐업","03","폐업","20170120","","","","051-338-1075","","616817","부산광역시 북구 덕천2동 353번지 6호 평화넥스21빌딩 6층","부산광역시 북구 낙동대로 1791, 6층 (덕천동, 평화넥스21빌딩)","46544","함소아한의원","20170120153136","I","2018-08-31 23:59:59.0","한의원","382486.995390513","191968.157129166","한의원","1","0","0","171.21","301 308","한방내과, 침구과","","","","0","0","","","0","",
"3583","의원","01_01_02_P","3320000","PHMA120063320045041200003","20060302","","03","폐업","03","폐업","20160921","","","","051-362-8088","","616130","부산광역시 북구 금곡동 1874-3 농협하나로클럽 2층","부산광역시 북구 금곡대로 469 (금곡동)","46519","예인의원","20160921100152","I","2018-08-31 23:59:59.0","의원","382983.91775577","196375.470354374","의원","1","0","0","142.74","101 111 113 114 115 105 108","내과, 정형외과, 성형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"3584","의원","01_01_02_P","3320000","PHMA120063320045041200004","20060315","","03","폐업","03","폐업","20110628","","","","051-337-6075","","616801","부산광역시 북구 구포1동 609번지 16호","부산광역시 북구 백양대로 1178 (구포동)","","어깨동무한의원","20110628112746","I","2018-08-31 23:59:59.0","한의원","382532.118243659","191643.82379991","한의원","1","0","0","135.03","301 308 303 304 305","한방내과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과","","","","0","0","","","0","",
"3585","의원","01_01_02_P","3320000","PHMA120063320045041200007","20060503","","03","폐업","03","폐업","20110517","","","","051-362-0109","","616842","부산광역시 북구 만덕2동 944번지 6호 만덕3단지 주공@상가 204,209호","","","참조은의원","20110517115957","I","2018-08-31 23:59:59.0","의원","385207.731414352","191257.456306034","의원","1","0","0","57.15","111","소아청소년과","","","","0","0","","","0","",
"3586","의원","01_01_02_P","3320000","PHMA120063320045041200011","20060630","","03","폐업","03","폐업","20150910","","","","051-363-7525","","616852","부산광역시 북구 화명3동 2277번지 4호 삼한골든뷰 302,303호","부산광역시 북구 금곡대로 287, 3층 302,303호 (화명동, 삼한골든뷰)","46526","코비한의원","20150910175426","I","2018-08-31 23:59:59.0","한의원","383206.81402909","194624.503835692","한의원","1","0","0","239.4","301 308","한방내과, 침구과","","","","0","0","","","0","",
"3587","의원","01_01_02_P","3320000","PHMA120063320045041200013","20060724","","03","폐업","03","폐업","20130312","","","","051-337-2975","","616820","부산광역시 북구 덕천2동 403번지 2호 무궁화빌딩 6층","부산광역시 북구 백양대로 1200 (덕천동)","616706","리더스치과의원","20130312121314","I","2018-08-31 23:59:59.0","치과의원","382583.685196701","191856.391275684","치과의원","1","0","0","148.5","401","치과","","","","0","0","","","0","",
"3588","의원","01_01_02_P","3320000","PHMA120063320045041200015","20061002","","03","폐업","03","폐업","20100204","","","","051-341-1075","","616807","부산광역시 북구 구포2동 1090번지 10호 2층","부산광역시 북구 백양대로 1018 (구포동,2층)","","늘푸른한의원","20100204161700","I","2018-08-31 23:59:59.0","한의원","381619.331013427","190404.689961782","한의원","1","0","0","116.21","301 308","한방내과, 침구과","","","","0","0","","","0","",
"3589","의원","01_01_02_P","3320000","PHMA120063320045041200017","20061026","","03","폐업","03","폐업","20181203","","","","051-332-2885","","616821","부산광역시 북구 덕천동 385번지 1호 대향빌딩 4층","부산광역시 북구 만덕대로 54, 4층 (덕천동, 대향빌딩)","46567","미치과의원","20190501172939","U","2019-05-03 02:40:00.0","치과의원","383042.179957769","192076.092056456","치과의원","1","0","0","249.51","401","치과","","","","0","0","","","0","",
"3590","의원","01_01_02_P","3320000","PHMA120063320045041200018","20061027","","03","폐업","03","폐업","20110325","","","","051-343-3111","","616830","부산광역시 북구 만덕1동 824-37 (2F)","","","조은시민의원","20110325105323","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","168.36","101 111 115 122 105 114 109 113 102","내과, 신경과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"3591","의원","01_01_02_P","3320000","PHMA120063320045041200021","20061214","","03","폐업","03","폐업","20170203","","","","051-363-2876","","616852","부산광역시 북구 화명3동 2268번지 1호 위너스타운 402,403호","부산광역시 북구 화명신도시로 132 (화명동)","46525","프랜드치과의원","20170203135714","I","2018-08-31 23:59:59.0","치과의원","383022.324353968","194812.07905921","치과의원","1","0","0","241.3","401","치과","","","","0","0","","","0","",
"3592","의원","01_01_02_P","3320000","PHMA120073320045041200003","20070220","","03","폐업","03","폐업","20120701","","","","051-334-3103","","616120","부산광역시 북구 화명동 2269-3 화명시티타워 4층 404호","부산광역시 북구 금곡대로303번길 2 (화명동)","616852","침례연합소아청소년과","20120625130941","I","2018-08-31 23:59:59.0","의원","383217.253829884","194786.946259107","의원","2","0","0","165.9","111","소아청소년과","","","","0","0","","","0","",
"3593","의원","01_01_02_P","3320000","PHMA120073320045041200004","20070314","","03","폐업","03","폐업","20091229","","","","051-334-0707","","616820","부산광역시 북구 덕천2동 403-2","","","코끼리안과의원","20130314121618","I","2018-08-31 23:59:59.0","의원","","","의원","1","0","0","219.88","112","안과","","","","0","0","","","0","",
"3594","의원","01_01_02_P","3320000","PHMA120073320045041200007","20070418","","03","폐업","03","폐업","20130115","","","","051-333-0898","","616805","부산광역시 북구 구포3동 1218-2 2층","부산광역시 북구 시랑로 64-1 (구포동)","616805","화인이비인후과의원","20130115112937","I","2018-08-31 23:59:59.0","의원","382545.694465732","190803.43102103","의원","1","0","0","196.09","113 101 111 112 114","내과, 소아청소년과, 안과, 이비인후과, 피부과","","","","0","0","","","0","",
"3595","의원","01_01_02_P","3320000","PHMA120073320045041200011","20070627","","03","폐업","03","폐업","20090123","","","","051-335-1118","","616102","부산광역시 북구 덕천2동 403-2 무궁화마트 5층","부산광역시 북구 백양대로 1200 (덕천동)","616706","백세마취통증의학과의원","20120216175651","I","2018-08-31 23:59:59.0","의원","382583.685196701","191856.391275684","의원","1","0","0","133.28","109","마취통증의학과","","","","0","0","","","0","",
